,bb,K,H,algae_crustose_coralline,algae_fleshy_brown,algae_fleshy_green,algae_fleshy_red,algae_turf,coral_blue,coral_brown,mud,octocoral,sand,seagrass
62,0.05942057982284575,0.16275859091704908,4.410907142735485,0.0458902503000395,0.03774225190843521,0.0,0.011995231023789014,0.05293039138766274,0.01922181044726758,0.06163102876734373,0.014929285455429316,0.0687859099041147,0.1662186608576444,0.0033245900912520117
63,0.13564387454227994,0.08824885867428633,4.692603140325673,0.32492690070248426,0.11737514579052219,0.0,0.09870845060270288,0.25050949218161234,0.3002281854294192,0.17632128655547313,0.0,0.1845726757642795,0.00038235947522264105,0.0020222318121137966
64,0.10629780270053447,0.01688,4.744730566047705,0.24469851757599076,0.10275309530496356,0.0,0.07513095494881657,0.16171710477175524,0.19907978939663823,0.20316955845607934,6.479258670324886e-06,0.17054446443799787,0.028463721117979627,0.0
65,0.15512396924161265,0.218815179303886,4.509072044514878,0.30592912532030947,0.15343328393368463,0.013029399702849507,0.05573058397013798,0.26507140818611824,0.317379855861041,0.028210979793548925,5.06773044007046e-06,0.15520295351417815,0.042623103681463055,2.5342936518505685e-05
66,0.29895913887015446,0.14586784425559424,3.4947235139009623,0.024175704748902023,0.002359646485350015,0.5688129894576419,0.003938126573690705,0.018385749731503618,0.012950302054028659,0.018191005913886955,0.00746172451847031,0.024982509645430816,0.011670624319045192,0.5592258791122715
67,0.14823959758195077,0.12080299212758168,4.585290109570792,0.31967473498390286,0.12299670376054048,6.066709949215718e-06,0.08720498480842444,0.2471001287655211,0.2639120281796799,0.15942643760844097,0.0,0.14944216161472287,0.0,0.0017316533789564026
68,0.19619713014650936,0.3594441546298617,3.959051611093992,0.12986290446830914,0.10769303697053062,0.00650688815674131,0.03380784741312223,0.143565965682642,0.05221948772615181,0.17538524997534505,0.0097890265235335,0.18307311504925786,0.09228595111934355,0.008302909911143196
69,0.13510417212931353,0.05484743782702821,4.34467394862757,0.3009247006578535,0.0832640909316756,0.0,0.08941552437479112,0.2223535032691954,0.29677264340480036,0.1343240850241622,0.0,0.13884814912181867,0.0,0.0
70,0.11445801863664576,0.10239844747251381,3.734658607580572,0.07774082416671826,0.06658138806989314,0.006234639713907273,0.021708377380416775,0.08292080609105834,0.02755407159024899,0.12367767073927316,0.010726256471199421,0.1303838484480876,0.14634353544141357,0.08294437429944791
71,0.0705481169991756,0.15925029114219424,4.069996840191037,0.017649500846968882,0.014235905818314219,0.04646380828187623,0.004750481670663752,0.01864731005790327,0.008027413663171981,0.025833499886703363,0.004062181729954448,0.02753865260547922,0.19377012824332848,0.05126058789341181
72,0.17272286344623927,0.21528066135052037,4.107517062586527,0.29029407895245113,0.08573115746187321,0.011373975389924285,0.07470860864300208,0.24636403216262667,0.332392533370172,0.12043148632842615,0.001875717922239901,0.1412105146588271,0.00608898929841842,0.004837249672429131
73,0.12061390313206598,0.06431238515896395,4.705004949959681,0.32439578872962893,0.10274148807858044,0.0,0.0897330892580109,0.2305757899604734,0.3351922348773951,0.1506185541063703,0.0,0.12967591273791487,0.0,0.0
74,0.16884350728366476,0.19015592466737172,4.342993998316671,0.22201940940723994,0.11379276094912658,0.0,0.06369689674311955,0.1587634140996451,0.15973044804437309,0.20300490602195653,0.0,0.1828367540922298,0.005651294481709871,0.005974058676342029
75,0.1332994082810159,0.055150053038252426,4.278976283720092,0.3694016237719926,0.004586172703014392,0.0,0.15317465219183476,0.14348626568418457,0.30183441762551827,0.1768678322378608,0.0,0.12564875949468143,0.0,0.0
76,0.17932020981210808,0.20038916675123658,3.964010471597964,0.06968492512647169,0.03898805555937772,0.0,0.01796731614750603,0.6275625136342352,0.14415098112555558,0.10884854137787715,0.0,0.08443262390212945,0.005935426727194773,0.0
77,0.11625419455356333,0.01688657964779764,4.494141630428147,0.39386250934893635,0.039382219586750825,0.0,0.13354992729057938,0.19289321889517363,0.30742404741662993,0.13532064503284016,0.0,0.09402026123296182,0.0,0.0
78,0.056835377887793984,0.019696114966686933,5.533692530479673,0.3530824451074791,0.07504673392929419,0.0,0.11828175757896733,0.21502540859698993,0.185212250730295,0.04756785038516781,1.142566260174579e-09,0.028849574908369587,0.09714134355151392,0.00018140675593487484
79,0.1481348946403773,0.2211661444223279,5.669432726163864,0.0,0.0,1.1234921736981935,0.0,0.0,0.0,0.0,0.0,0.0,0.01667410138232293,1.0561042965118277
80,0.06477113050322073,0.01688,5.622115136340441,0.3497440439089177,0.05352757439652764,0.0,0.13261924033045683,0.18847781751562045,0.2835184539174077,0.0756938932847126,0.0,0.10738551431299798,0.07378262892728153,0.0
81,0.03952144095738954,0.0948410772615625,6.058429507376082,0.05333080799507062,0.04376224084155101,0.004621940960402221,0.015393507795673222,0.06351480587573334,0.019129280262231277,0.06983914363434958,0.02010028455315364,0.08229232559049317,0.24556352899261044,0.0
82,0.04029165754685927,0.06157464125452487,6.5121618919673105,0.2046543050092691,0.025352999956674012,0.0,0.07060669887199687,0.17097868697434354,0.17027658209186755,0.01693739045128867,0.0,0.03492470695265348,0.17949816066234983,0.0
83,0.04704351869712998,0.01688385326537134,5.987741902588217,0.27491553145852443,0.0061223423631019125,0.0,0.09619081150961956,0.2114571152637945,0.21390875814141885,0.04678132283775054,0.0,0.08913563780574701,0.12874423913388092,0.0
84,0.04344423569577081,0.09355093413448823,4.872562738170031,0.052413456932584215,0.03220655452288625,4.924462211695377e-05,0.014656972934521754,0.05474990039243981,0.026997564339555687,0.04783227170139615,0.008400516404451145,0.05488295050249376,0.22802023655101017,0.0021696182052159587
85,0.05658995352254542,0.01688,5.940253832746422,0.3013177956537048,0.0580838511940372,0.0,0.1088084570592721,0.19041834903557997,0.18801104972515645,0.07195873038621042,0.0,0.06650765657676978,0.09862828778087082,0.0
86,0.01677824180126522,0.09530726999410515,17.560900760581617,0.07771856578102188,0.0,0.12015759555806522,0.01917716835845144,0.07750709261963144,0.059690555857757455,0.0,0.0,0.0,0.1452194263144679,0.07940636222244958
87,0.013695466837827125,0.021276294287618406,14.298213248495134,0.0630609735515141,0.027103676798385653,0.10441977979594469,0.019759627849037825,0.07905318777521742,0.0505560432661744,0.0028814200259123512,0.011492159545533925,0.027524430463752313,0.10436564395408482,0.022948125724935924
88,0.01258852612472569,0.05589647231414807,12.454996165315052,0.01825965840056262,0.0030871237318789205,0.05774088334676031,0.006340003846993567,0.023982442408196497,0.02607720007166424,0.0,0.0031629771302429544,0.0017260426786826432,0.13926101395195536,0.07670496752129888
89,0.011509326658980586,0.029111925784403296,13.483359132522228,0.20968714609090564,0.0,0.021086533824622188,0.09678399063657135,0.16327085800301946,0.2702589102364442,0.0,0.0,0.0,0.06968554910888383,8.755313370079521e-06
90,0.01560553950358618,0.06971172270136367,15.701069660799623,0.06790157730846366,0.0,0.11458954269340664,0.01817529513323611,0.0585273343439175,0.06171565346192968,0.0,0.0,0.0,0.1268820409580171,0.06221693166982343
91,0.008364069855709609,0.019321459819236216,10.86598255973593,0.025613192251806523,7.761028574614476e-05,0.1036901641480339,0.00791232318519905,0.029076197612987294,0.024434763524048737,0.0,0.0011354324387848733,0.0,0.13823831369266315,0.0
92,0.008433922392200439,0.01797890835971748,9.745617856630647,0.03416013465559293,0.004445371293961504,0.030596210842295253,0.008466871010008592,0.037869902424665126,0.021209195757191733,0.0,0.0028467686775042254,0.0,0.1316958829332852,0.02324106463663322
93,0.006937904230513216,0.01688,9.071649645469032,0.2599422696717757,0.0,0.0,0.1008106114441541,0.16321049223932918,0.13420487713973164,0.0,0.0,0.0,0.07924866770922623,0.0
94,0.014086465099183623,0.07272708963616448,13.236834521220315,0.03746951336152542,0.00318530432276709,0.03406201573355434,0.00929832281077541,0.043159124044929074,0.026290365186035624,0.0,0.004147273222100529,0.0,0.1445490064734093,0.0277996774655204
95,0.01330378343815476,0.04207535894506016,13.678442908228789,0.10540811322018151,0.0,0.09274793873709362,0.03530779326896914,0.08838012652179342,0.11113481023305877,0.0,0.0,0.0,0.10709224962321152,0.03898543930568729
96,0.010398692122398223,0.01688,11.408673335165716,0.1775389806583142,0.0,0.0033513335623933057,0.08254480039822797,0.12933969747538282,0.2733122062150736,0.0,0.0,0.0,0.07359562684969884,0.0
97,0.006369144992754861,0.020365156629901543,9.029938336771894,0.0589112637157478,0.0,0.0761296903163007,0.020264420544435918,0.04852173172177362,0.04135453914996574,2.078081672603837e-06,3.878510723329292e-07,3.813871289991104e-06,0.13368012686321937,0.01803594351034586
98,0.0,0.017925509107138277,7.592803039013742,0.04296646860039044,0.012429477871244161,0.00531383197873265,0.013280384468111741,0.04403631365313735,0.02026710525780975,0.004306644553821708,0.004536698827123507,0.012224879920336003,0.14993076818179238,0.04565689308528818
99,0.009221500977750575,0.01688,9.703606738533795,0.23424652268954393,0.0,0.0,0.10290607996048459,0.1669742969250768,0.20778686333819832,0.0,0.0,0.0,0.07121427910134441,0.0
100,0.012203635709963976,0.06687658206103564,11.334151507879534,0.021816848238388826,0.015004311268123292,0.05060894874000333,0.005260734420982337,0.030011565271682514,0.01793350426809468,0.017269920741740878,0.009025082184212252,0.024979049816426162,0.14524918958598262,0.00377912043124885
101,0.002087064202152749,0.01688,7.835896301742671,0.3090851191509574,0.0,0.0,0.12266935300038924,0.18375109384195518,0.1498023864139632,0.0,0.0,0.0,0.08982768830268652,0.0
102,0.006282191559800838,0.01688,8.576980425558304,0.2601589709930939,0.0,0.0,0.11113571114050981,0.17017059424137895,0.16882093141282453,0.0,0.0,0.0,0.07806300739369276,0.0
103,0.006795205245510422,0.03255967556650877,9.485426432582173,0.043499609963238615,0.0017415254129736434,0.03508778157532466,0.011936542138144856,0.04751306826706602,0.026214953887286084,0.0,0.0012760533407174437,0.0,0.1419282558369061,0.03719551174918109
104,0.004333591443424007,0.01688,9.939778048169376,0.22501384465721885,0.0,0.0,0.10915589989167494,0.13854796398071123,0.20647788251885568,0.0,0.0,0.0,0.09450645939451986,0.0
105,0.003564057492570609,0.01688,9.420189261047248,0.2301455314279358,0.0,0.0,0.15901943340660635,0.05582032637022812,0.1844139638071943,0.0,0.0,0.0,0.10444741591689305,0.0
106,0.007333996374640833,0.017434053714464572,10.608254432259509,0.15226484750954636,0.0,0.0,0.06884642554918799,0.09138091952548692,0.15713105546201542,0.0,0.0024158020302804542,0.0,0.09910093785316797,0.0
107,0.004003206600625723,0.057625958762697035,9.318886354205343,0.006871140517652362,9.64291041030079e-05,0.1142599918754723,0.0034918261033018714,0.0014359751522929694,0.0006413254579018024,0.0,4.6569133879577184e-05,2.0723665227190307e-08,0.16427348479823822,0.0
108,0.0004949085578478702,0.03642789136640873,8.971615180791183,0.018827207909740476,0.014582858892825921,0.0,0.004718524029885662,0.027858873287552377,0.01221703748523351,0.017898533204269502,0.0070302707208328465,0.025428881577755875,0.15133253655263273,0.20809135989249364
109,0.0,0.030659963371757654,9.260389896287586,0.2908557923422913,4.194545733287886e-07,0.0,0.11156014360624399,0.20808549325833323,0.07970794204262308,0.0,0.0040020163652318,0.0,0.10664180272354824,0.0
110,0.0,0.01961100327492128,8.803404951124481,0.29748052573292627,0.0,0.0,0.11532381546805498,0.21203688816447402,0.03087267373947938,0.0,0.0,0.0,0.10637733789213481,0.0
111,0.0,0.04381877355535914,9.579869569320362,0.3407087347018458,0.01045040788421267,0.0,0.12309094202304163,0.25615087655882135,0.06680840079156948,0.0,0.0,0.0,0.10873545910375959,0.0
112,0.0,0.01688,8.653640643202076,0.1911241303027114,0.021047423417755725,0.0,0.04831153751982909,0.18021438127171344,0.0360539157531727,0.0,0.0,0.0,0.10943012524353474,0.0
113,0.0026160722811892495,0.0818576316748975,15.02058125351057,0.07144933570535592,0.0,0.017426834205393985,0.025717256601114163,0.07658747537238159,0.0878503978579144,0.0,0.0,0.0,0.20853256099843875,0.004870385352112527
114,0.0,0.042827549953118514,12.514749498347667,0.18805180290619827,0.0,0.03483521339169028,0.07155350022837073,0.14444401713641866,0.08824261182107328,0.0,0.0,0.0,0.1333184852019736,0.0019734404877984235
115,0.0,0.06349545009730985,11.780004254435699,0.20776747332412368,0.0,0.0,0.07642826139104315,0.16255752994682882,0.07003759997351088,0.0,0.0,0.0,0.12803041834976667,0.0
116,0.0005927410235638303,0.01973912636226436,13.88351493443791,3.468217986471824e-05,1.2649717736147237e-06,0.30648420569633744,5.477417524898763e-05,3.752954896690124e-06,0.004533346684599712,0.0,9.49532111300681e-07,1.7016779375444866e-06,0.16945830075092094,0.04972898698953708
117,0.0,0.06692993091763601,12.200793680841326,0.19046750723173678,0.0,0.013841901317387691,0.06644567909564549,0.1511147439673788,0.0455477114710755,0.0,0.0,0.0,0.1404508528445149,0.0014036452778486885
118,0.0,0.0734583596414181,12.101775071444465,0.02935779152188829,0.008125571876936109,0.024742424391281836,0.008889716738165552,0.035712459467821554,0.024963241532261322,0.0,0.0050469455231600705,0.007854592447838768,0.18289925172372096,0.00036306013188961816
